Regionale Stärken,"Unterschiedliche Flächennutzungskonflikte und topografische Gegebenheiten sorgen dafür, dass der Aus- bau nicht in allen Regionen Deutschlands gleich gute Bedingungen hat. Um das Ausbauziel im nationalen Energiemix zu erreichen, müssen wir regionale Stärken mobilisieren und regional unterschiedliche Strategien verfolgen. Fördermechanismen müssen auf diese Unterschiede eingehen, wenn eine dezentrale Erzeugung gewünscht ist.",,,,
Speicherung regenerativer Energien,"Wir wollen einen schnellen Ausbau von regenerativen Energien und Speichern mit einer effektiven Sektor- kopplung. Das Ziel ist die integrierte Energiewende, in der die verschiedenen Komponenten aller Sektoren intelligent aufeinander abgestimmt sind. Auch Pumpspeicherkraftwerke erachten wir dabei als sinnvolle Bau- steine für eine verlässliche Energieversorgung. Die Umweltverträglichkeit solcher Maßnahmen muss jedoch immer gegeben sein. Damit trotz Kohle- und Atomausstieg die Verlässlichkeit der Energieversorgung weiterhin garantiert werden kann, muss der Verteilnetzausbau entsprechend vorangetrieben werden.",,,,
Verteilnetze fit für die regionale Energiewende,"Im Zuge der Energiewende ist die Finanzierung der dafür notwendigen Netze unzureichend angeglichen wor- den. Längst ist die alleinige Orientierung an der bezogenen Leistung nicht mehr sachgerecht. Aktuell tragen jene die Finanzierung der Netze, die nicht durch Eigenerzeugung direkt an der Energiewende teilhaben kön- nen. Doch gerade die Vielzahl der dezentralen Einspeiser erfordert Investitionen in die Netzstabilität, bei- spielsweise durch eine intelligente Netzinfrastruktur und steuerbare Speicher. Über die Netzentgelte sollte grundsätzlich eine möglichst kostenreflexive Zurechnung der Netzkosten zu den Netznutzer*innen stattfinden. Die Setzung von Anreizen über die Netzentgelte sollte vermieden werden und vielmehr etwa über Steuern, Umlagen, Quoten und Zertifikate erfolgen. Sofern Lenkungsstrukturen diskutiert werden, sollten dabei netz- dienliche Aspekte im Vordergrund stehen.",,,,
Integrierte Energiewende gesamtheitlich,"Die integrierte Energiewende ist auf eine marktwirtschaftlich orientierte Ordnungspolitik anstelle einer staat- lichen Planung mit Technologiegeboten und -verboten angewiesen. Nur auf einem soliden regulatorischen Fundament können optimierte Lösungen über Sektorengrenzen hinweg entwickelt werden. So wird sich ein technologieoffenes, sektorübergreifendes System herausbilden, das auf Energieeffizienz und effiziente CO2- Vermeidung ausgerichtet ist. Verschiedene Energieformen und Infrastrukturen müssen gemeinsam betrach- tet und daraus das Optimum entwickelt werden. Die integrierte Energiewende wird Strom- und Erdgasnetze durch die zunehmende Einbindung von Wasserstoff in das System verbinden. Es ist eine der wichtigsten Infra- strukturaufgaben der kommenden Legislaturperiode, die nationalen und europäischen Rahmenbedingungen für dieses System zu definieren. Nur wenn der Regulierungsrahmen und der Zeitplan verlässlich definiert sind, werden Investitionen getätigt werden. Aufgabe der Politik ist es, diese verlässlichen Rahmenbedingungen europa- und deutschlandweit zu definieren.",,,,
H2-Readiness und die,"Die Verfügbarkeit und Nutzung von Wasserstoff bzw. Methan aus methanisiertem Wasserstoff müssen durch einen gemeinsamen Zeitplan definiert werden. Strom und Gas müssen gemeinsam in einem Netzausbauplan gedacht werden. Dezentrale Speicherungen und Nutzungen sollen dabei für einen geringen Ausbaubedarf sorgen. Wir sind davon überzeugt, dass auch der Bedarf an aus erneuerbaren Energieträgern gewonnenen synthetischen Brennstoffen stetig zunehmen wird. Anwendungsbereiche, die durch Strom nicht oder nur in- effizient versorgt werden können (z.B. Bereitstellung von gesicherter Leistung, Langzeitspeicher, Schiffs-, Flug- und Schwerlastverkehr, industrielle Prozesse), können so klimafreundlich werden. Die Verbraucher*innen sowie die Fahrzeug- und Gerätehersteller benötigen verlässliche Aussagen – z.B. über den Zeitplan zur Bei- mischung von Wasserstoff in das Erdgasnetz. Nur so kann bei langfristigen Modernisierungsplanungen der Umstieg bereits mitberücksichtigt werden. Investitionsverluste werden dadurch vermieden.",,,,
Keine Steuergelder für Ressourcenverschwendung und,"Gerade in Krisenzeiten ist es gut, dass Bund und Länder mit Konjunkturprogrammen dem Verlust von Arbeits- plätzen entgegenwirken. Doch ein Staat, der das Pariser Klimaabkommen unterzeichnet hat, muss bei staat- lichen Hilfen die Klimafolgen mit in den Blick nehmen. Durch staatliche Rettungen von Fluggesellschaften das Weiter-so der Billigflieger strukturell zu erhalten, ist entgegen jeglicher Vernunft und widerspricht einem sachgerechten, verantwortungsvollen Umgang mit Steuergeldern. Denn gleichzeitig sind Strafzahlungen für das Nichteinhalten der Klimaschutzziele im Verkehrssektor absehbar. Stattdessen fordern wir, Privilegien ab- zuschaffen, die dem Ziel des Klimaschutzes und den dafür verwendeten Steuermitteln entgegenwirken. Ein Beispiel hierfür ist die steuerliche Befreiung von Kerosin. Auch der Kohleausstieg hätte durch eine frühere",,,,
Treibhausgase ökonomisch und ökologisch sinnvoll,"Wir stehen bei Infrastrukturmaßnahmen für eine effizientere Überprüfung der Planungen und Kostenrisiken, um künftig Fehlplanungen wie bei dem Milliardengrab des Berliner Flughafens ausschließen zu können.",,,,
Saubere Umwelt und zukunftsfähige Wirtschaft für,"Die deutschen Kohleabbaureviere und ihre gesamten Regionen stehen vor einem historischen Umbruch. Die umwelt- und klimarelevanten Auswirkungen des Kohleausstiegs müssen dringend beachtet werden. Hierzu zählen ein neuer Flächenbedarf für den Abbau von Naturgips oder die Beeinträchtigung der Wasserquali- tät durch eine Flutung der Braunkohletagebaugebiete. Die Folgen müssen, soweit dies möglich ist, gemin- dert und ökologisch wie auch finanziell ausgeglichen werden. Lösungen sollen durch Innovationsförderung und Forschung in den betroffenen Regionen erarbeitet und vorangetrieben werden. Die Empfehlungen der Kommission „Wachstum, Strukturwandel und Beschäftigung“ müssen zur Umsetzung kommen. Wir werden nicht zulassen, dass die betroffenen Länder und Regionen abgehängt werden. Stattdessen sollen sie die Mög- lichkeit erhalten, Klimavorreiter und Innovatoren zu werden. Ein wichtiges Anliegen ist uns der Aufbau von Forschungskapazitäten und der Transfer der Ergebnisse in die regionale Industrie, um die Folgen des Kohle- ausstiegs (Wegfall von REA-Gips für die Baustoffindustrie) durch die Entwicklung neuer, alternativer Baustoffe zu kompensieren. Die Forschungs- und Entwicklungsquote liegt im Mitteldeutschen Revier deutlich unter dem Bundesdurchschnitt. Eine gezielte Förderung stärkt das Potenzial der Region.",,,,
MOBILITÄT,"Wir stehen für eine Weiterentwicklung der Mobilität und sehen die Chance in der Vielfalt der Möglichkeiten. Politischen Handlungsbedarf sehen wir im Ausbau des öffentlichen Personennahverkehrs und des Fahrrad- verkehrs. Treibhausgasemissionen sowie die Nachhaltigkeit von Herstellung, Transport und Nutzung der Kraft- stoffe sollten die einzigen Maßstäbe für die politische Lenkung sein.",,,,
Antriebe der,"E-Fuels, Biokraftstoff, Gas, Wasserstoff, leitungsgebundene oder batteriebetriebene Elektromobilität können wichtige Bausteine für den klimafreundlichen Umbau des Verkehrssektors sein, vorausgesetzt der Treibstoff wird nachhaltig erzeugt. Aufgabe der Politik ist die Förderung der Forschung und Entwicklung in allen Tech- nologien sowie die Schaffung eines Preisbestandteils, der technologieoffen, transparent und verlässlich den",,,,
Verlagerung des,"Wir wollen Anreize schaffen, um den Güterverkehr auf klimafreundlichere Verkehrswege wie Schienen- und Wasserstraßen zu verlegen. Die Trassen für den Güterverkehr müssen ausgebaut und dabei aus den Wohn- bereichen herausgeholt werden. Vor allem Gefahrguttransporte sollten nicht inmitten von Wohnbebauungen rollen. Deutschland bremst durch Nichtstun trotz vertraglicher Zusicherung den europäischen Gütertransport zwischen Genua und Rotterdam aus und belastet die Anwohner*innen der bestehenden Strecken im Über- maß. Wir treten für umfassende Investitionen in Güterverkehrsstraßen ein.",,,,
Europäische Hauptstädte,"Wir unterstützen den Ausbau eines schnellen Schienenverkehrs zwischen den europäischen Metropolen. Gute Taktungen und Nachtverbindungen sollen eine echte Alternative zum Flugverkehr bieten. Wir setzen uns für die Schaffung eines europäischen Verkehrsverbundsystems ein, das den Kauf von grenzübergreifend gültigen Tickets vereinfacht und Abos ermöglicht (Bahncard Europa). Unsere Mobilität ist im Umbruch. Viele Innova- tionen werden gerade entwickelt und der schnelle Transport von Menschen und Gütern innerhalb Europas wird immer wichtiger. Mit der „Hypeerloop“-Technologie können wir uns in Europa künftig mit bis zu Schall- geschwindigkeit bewegen und die Reisezeit zwischen unseren Städten erheblich verkürzen. Europa wollen wir zum Leitmarkt und Leitanbieter dieser Technologie entwickeln.",,,,
Reaktivierung stillgelegter,Seit der Bahnreform 1994 wurden in Deutschland mit über 3.600 Kilometern deutlich mehr Strecken des Schienenpersonennahverkehrs abbestellt als reaktiviert (über 900 Kilometer). Mit der Neubelebung stillge-,,,,
Kein generelles Tempolimit auf,"Wir sind gegen die Forderungen, ein generelles Tempolimit auf Autobahnen einzuführen. Geschwindigkeits- begrenzungen sollten ausschließlich der Sicherheit oder dem Anwohnerschutz dienen. Für den Klimaschutz halten wir andere Lenkungsmaßnahmen wie die CO2-Bepreisung für angemessener.",,,,
Luft- und,"Eine gute Infrastrukturpolitik muss auch die Akzeptanz der Bürger*innen berücksichtigen. Gesundheitsschäd- licher und für das Wohlbefinden nicht zumutbarer Lärm und Luftverschmutzungen im Umfeld von Flughäfen, Straßen und Schienen sind Angelegenheiten der Allgemeinheit und müssen im Sinne der betroffenen Bür- ger*innen reduziert werden. Feinstaub- und Stickoxidbelastungen sollten durch die Hersteller der Fahrzeuge weiterhin vermieden werden. Als eigenständiger Tatbestand neben den Treibhausgasemissionen sollte auch dieser Aspekt Berücksichtigung finden. Fahrverbote müssen durch Innovationen vermieden werden. Dennoch sollen Kommunen weiterhin die Möglichkeit haben, durch eigene Ge- und Verbote die Luft- und Lärmbe- lastungen zu regulieren. Die Überprüfung der Einhaltung von aktuell schon bestehenden Regulierungen muss immer Vorrang vor der Schaffung schärferer Gesetze haben. Unverhältnismäßige Eingriffe wie Fahrverbote für Motorräder sollten nicht erfolgen. Nicht die kollektive Bestrafung ganzer Nutzergruppen, sondern die Einhaltung der angemessenen Regeln muss der Maßstab staatlichen Handelns sein. Die Verfolgung von Ver- stößen muss von staatlicher Seite zum Schutz der Anwohner*innen gewährleistet werden. Der Personen- und Güterverkehr auf der Schiene ist zu fördern. Doch dies darf nicht zulasten der Anwohner*innen gehen. Die Vermeidung von Lärm- und Feinstaubbelastungen durch den Schienenverkehr muss auf die politische Agenda gesetzt werden. Eine Weiterentwicklung des Schienenverkehrs darf sich nicht auf die Steigerung der Nutzung konzentrieren. Der Schutz der Anwohner*innen an bestehenden Strecken muss durch Investitionen in Schie- nen und Züge stets beachtet werden. Der Güterverkehr sollte grundsätzlich nicht durch Wohngebiete geleitet werden. Der Bau von Alternativtrassen muss mit der Steigerung des Güterverkehrs einhergehen. Deutschland darf nicht zum Nadelöhr des europäischen Güterverkehrs werden. Bereits heute hinkt Deutschland seinen europäischen Verpflichtungen beim Ausbau hinterher. Dies ist nicht nur unsolidarisch, sondern schadet auch den eigenen Bürger*innen sowie der heimischen Wirtschaft.",,,,
Mautfreier Individualverkehr in ganz,"Wir haben uns von Anfang an gegen die Einführung einer Maut für den Individualverkehr auf deutschen Straßen eingesetzt. Wir werden uns weiterhin gegen eine Wiederauflage des bereits gescheiterten Einfüh- rungsversuchs starkmachen. Es entspricht nicht unserer Vorstellung von europäischer Zusammenarbeit, wenn Gleiches mit Gleichem vergolten wird. Deswegen wollen wir uns auch in diesem Fall auf unser Ziel konzentrie- ren: Wir wollen, dass die Bürger*innen in ganz Europa freie Fahrt haben. Wir wollen deshalb ein mautfreies Europa für den privaten Verkehr. Die für das europäische Verkehrsnetz relevanten Straßen müssen deshalb eine Gemeinschaftsaufgabe werden.",,,,
Privatisierung unserer Verkehrsinfrastruktur,"Die Infrastruktur muss verlässlich sein. Daher gehört die Bereitstellung von Infrastruktur zur Daseinsvorsorge und damit zu den Staatsaufgaben. Die Verkehrsinfrastruktur sollte steuerfinanziert sein. Denn Wirtschaftlich- keit alleine sollte nicht maßgeblich für die Entscheidung über Infrastrukturausbau und -erhalt sein. Überge- ordnete Ziele, wie die Gleichheit der Lebensbedingungen sowie ökologische und volkswirtschaftliche Aspekte, müssen ausschlaggebend sein. Um die Klimaziele im Verkehrssektor zu erreichen, muss der öffentliche Per- sonennahverkehr günstig und verlässlich funktionieren. Die Anbindung ländlicher Regionen an den Schienen- verkehr darf nicht an fehlenden Investitionen scheitern.",,,,
Trennen der Infrastruktur und des Betriebs des,"Ein funktionsfähiger Wettbewerb erfordert die Unabhängigkeit des Infrastrukturbetreibers. Daher sollte die Trennung der Transportunternehmen von den Infrastrukturbetreibern der DB-Gruppe weiter vorangetrieben werden. Aktuell werden z.B. Zuschüsse des Bundes in die Schieneninfrastruktur pauschal an die DB Netz AG vergeben. Die Erfolgskontrolle erfolgt dabei anhand von vertraglich vereinbarten Qualitätskennzahlen. Diese bilden den qualitativen Zustand der Schieneninfrastruktur jedoch nur unzureichend ab. Damit besteht die Gefahr, dass Finanzierungsmittel durch die DB Netz AG nicht nach den Kriterien eines nachhaltigen und wirt- schaftlichen Infrastrukturerhalts eingesetzt werden. Wir fordern deshalb die strikte Trennung des Schienen- netzes vom Bahnbetrieb. Wie bei den Straßen soll der Bund auch für das Schienennetz zuständig sein. Somit wäre auch das Vorhalten einer guten Schienenstruktur der Daseinsvorsorge zuzurechnen.",,,,
SCHÖPFUNG BEWAHREN – TIERSCHUTZ Erhalt der heimischen Natur und,Wir wollen unsere heimische Tier- und Artenvielfalt schützen. Dem Landschaftsschutz ist deswegen eine hohe Priorität beizumessen. Auch nicht heimische Arten können rasch zur Gefahr für unser Ökosystem werden.,,,,
Tierschutz umsetzen – Vollzug bei,"Wir stehen für einen respektvollen Umgang mit unseren Mitgeschöpfen. Dies gilt für den Umgang mit Haus-, Nutz- und Wildtieren. Dabei verwahren wir uns dagegen, einzelne Berufsgruppen pauschal an den öffentli- chen Pranger zu stellen. Wir gehen davon aus, dass die meisten Tierhalter*innen ihre Tiere anständig halten und ihnen mit Respekt begegnen. Eine wesentliche Aufgabe beim Schutz der Lebewesen ist es, solche ge- setzlichen Rahmenbedingungen für die Wirtschaft zu schaffen, die ein ethisches und wertebasiertes Handeln fördern und unethischem Verhalten klare Grenzen setzen. Staatliche Kontrollen müssen Verstöße gegen diese Regeln aufdecken. Wir sehen ein strukturelles Vollzugsdefizit. Wir machen uns für die Etablierung von Schwer- punktstaatsanwaltschaften für den Tierschutz stark. Wir brauchen Fachpersonal mit juristischen und veteri- närmedizinischen Fachkenntnissen, die tierschutzrechtliche Verstöße erkennen, einstufen und den Vollzug ein- leiten. Tierschutz sollte nicht nur als Nebenaspekt anderer Themen behandelt werden. Damit Tierschutzziele stringent umgesetzt werden, schlagen wir vor, auf Bundesebene eine*n Tierschutzbeauftragte*n zu benennen. Ihre/seine Aufgabe soll es sein, dem Tierschutz eine starke Stimme zu verleihen. Ebenso soll jedes Bundesland eine*n Landestierschutzbeauftragte*n als beratendes Organ, das mit weiteren starken Befugnissen ausgestat- tet ist, bestellen.",,,,
